nodes
1270633
1090410
1729386
1057655
2163575
2188153
2351995
4006783
1188738
1483652
1336197
1647494
2417543
41864
1385354
1762196
2073494
2188183
2188184
2188185
2188186
1827739
1115046
58289
947
50099
2958260
3933108
1319860
2171840
2163649
2163650
2163651
1942470
238535
3752907
1819596
3769293
25548
2261967
1647564
1491918
1491919
222169
1418202
189406
2794465
1106913
959460
1164263
1229800
2647017
1582059
1229804
1098740
4244468
1590262
1590266
1172478
17409
9217
3187722
33804
3572749
1410064
1074193
1582097
1045
1647637
1164311
74777
2212891
1647649
9251
959524
50216
2737194
1262634
1991724
2057261
1071
50225
1451058
1075
1076
1123380
3343416
1926202
50239
2950210
3515459
2991173
58438
4727878
967755
1590349
590925
2991184
2991185
2991187
1590356
1696853
2982998
2933847
3138646
1590357
1590358
1590360
1590362
1590364
1877086
1590365
1877088
1590369
1590366
1877091
1590368
1877090
1590371
1590372
1590370
1852521
1852522
1492075
1590374
91245
1836142
1590379
1590380
1590383
3359858
1590381
1434742
1336439
2991224
2385014
1877114
107643
1557628
1500286
222335
1852552
2139273
2000008
1852555
1852556
1852557
1852558
2802831
3146895
1057935
3146899
2098323
2098325
2720918
2098326
17560
2098324
2163864
66715
4039837
1459361
2630818
1057954
1877155
1877154
3294374
230573
1582253
1017009
1819828
558265
1213
3196098
1598660
1225
2991312
1590491
3736797
1402080
156899
1967333
2188518
3351783
1259
2286829
75002
1844480
3114249
582922
1631498
34060
34061
2491662
1197329
1352979
1352981
2180373
2934039
1762584
3695893
1017112
2286879
1615136
3786015
1426724
2647337
2286894
1090864
2262321
66867
1828148
1500471
1328440
1885500
1951038
2401600
3466562
3564867
1107266
230725
2065734
1344840
1467730
1549651
17748
1541461
1549654
2745686
1549652
1721683
1484124
3401054
1566046
2123108
17767
1770856
3147117
1901937
1901938
2016625
2450812
66941
4236674
3270019
3147143
992648
1361292
1639821
2573709
2270607
2573710
2401678
2024850
1615251
1428
1607060
1639827
2311566
107923
1738137
3147155
1656223
1656225
26019
1893798
3270056
3237289
2401708
1746349
66992
2450865
3016114
1377720
1787321
2532793
2975163
984513
9665
1344965
17863
50632
50633
2344394
1483
2426311
1852877
2344397
26064
2688465
3982805
1500631
3679703
1582557
2385377
2385378
132583
4089321
2393578
3982830
140783
75251
1779187
3933683
42486
1528
2508281
3425786
3425792
34305
1943042
1943043
2590209
1705475
4433414
2115082
2401803
1844748
1893901
2926094
2926095
1492495
1492497
2401812
2713109
2115094
2713111
2713110
2713113
50715
1115676
1492510
2401823
1295904
550438
3581478
9769
1779241
4302379
1181227
1596
1541693
1541694
2033215
26178
9796
1672772
17990
3778122
3352139
1533516
1459791
3409490
34387
108119
1893979
1533537
3556963
992867
1549926
3925616
67186
2868858
3769981
4662913
3090057
1533584
1394321
2139793
2057875
566932
3008148
173729
1484449
1205939
1967797
550583
2426559
1729
1328833
1328841
3245771
1681101
1681102
935631
1681103
1681104
1681105
1681107
2279124
1681108
1681110
1681111
1361624
1205977
1681109
1320667
2164442
1468126
1760
1761
1771237
1738471
2615017
2074346
2361067
1607408
18170
2123514
3524347
3499772
3319551
67329
550657
9989
1451781
1361675
1591051
2844429
1746704
3188498
968470
968471
2443032
1869591
1066776
960283
1976087
3499800
2483994
3548260
2041642
1484588
4056883
4056884
1279800
2524985
1468217
3901246
1148735
4163394
1959747
2705229
2189134
4695887
1378127
1845072
1853264
1889
1066850
3442535
2713451
42862
3352437
3082101
4482935
51064
2738040
2221947
2762621
2762622
2492297
1828746
1230730
1189772
1938
4032402
2230172
1828765
1132447
4515750
2262953
1329068
67500
67507
100279
3811259
1329085
2901951
1542085
1263567
1999
2992087
67544
59355
2082779
2287580
3401694
2648031
2271201
1116136
2027
3368940
2992109
1337326
2320364
2738163
10232
2254844
2992125
2656254
2263038
3639295
1198082
1918982
1419272
3770376
1918985
83979
2123788
1984524
1091597
1591324
1329183
1591336
1935401
1247274
2295854
3385391
2295855
3328047
3024946
1206319
67637
1501238
3500086
1337408
1337411
1845316
1280070
2120
3401801
2811977
2476107
2533465
2148
1419367
1419368
927850
1288300
1124462
1566831
1099897
2861179
1337468
1845379
1599624
3066017
2435233
1583267
3041444
1591463
1722536
2115753
1591466
1591464
1099948
1484972
1591465
1591471
1591472
1591473
1591474
1591475
1591469
1591470
2787510
2402487
2402488
2787511
51386
1820859
2582716
1820858
1591479
1591481
1591482
1591480
1059011
3238083
2074823
2975949
1509582
1321167
3737807
559313
1591503
1738965
1591510
1591509
4360414
4360415
84192
2689249
1116391
1001706
2402538
2402539
1394928
2779377
67826
2779378
2294
1771767
4622583
10494
1952000
1952001
35073
2402563
2308
2812160
1952006
1673479
1157383
35079
2402566
1042699
2402567
2402568
2402570
1730831
1329424
3115286
1550619
215325
2319054
2336
1313057
2722080
1673508
3115301
1394984
3606825
2869547
3655980
1583407
3000624
3000625
2165048
4008254
936265
10572
198990
1337680
3713362
2984276
223574
2398
1698145
26981
1411429
1796455
67945
67946
2353515
67947
1001837
2673005
1255791
3156338
1730939
1640828
1640829
2386302
4270462
43393
51588
1853833
1796491
1206669
108942
2320788
2165140
2165141
1599901
928158
1575326
59811
1378724
1649071
92595
1321399
1460667
1452476
1337789
1460671
1337791
1608127
3443138
3885509
1337798
1649096
1337800
2836940
1649102
1083854
1558994
51667
3623381
3623382
2599381
2522
1731035
10716
1485277
43487
1157602
10724
2337258
117235
3254779
51710
2402814
2402816
51713
2402817
1108483
1485316
2402819
2402821
10759
2402822
2402824
2402823
1559052
2632206
2632208
2632209
3533331
10771
2632211
2632215
2585
2632217
68126
1428000
2593
1567273
1436202
1706540
1788465
2681398
1845818
1968701
76351
1550912
1583679
2173506
59976
19016
3934794
3934795
2402892
2402894
3557967
3557968
76373
1862230
4196951
4196950
76374
76376
1124949
1509980
10851
4483687
3811946
1845872
1116795
1927806
27265
1395331
1919620
1223301
2747014
1149582
420499
2624148
1419924
2697879
19096
3000993
2722
1469091
1469090
4549285
4549286
4549287
4549288
4549289
1469093
1469094
1469092
2329255
3271334
43699
1469109
993974
2599608
2656956
1747647
3295936
1190592
1796802
3934915
3689158
1108681
3812044
19155
1493718
4434649
3353306
2517723
3353308
232158
1534687
2321120
1796830
2337506
2206435
2190052
51939
2190054
1116912
68344
174842
1231612
961277
1452797
3246845
1387265
1510147
1493763
1493765
1616646
1493764
1608456
2222860
1108748
43790
2206479
1837836
2181911
1985310
43807
2190112
3451679
3451691
2863
1518384
1518385
1911600
76597
52025
2190138
3779387
1502012
52029
2526013
1502015
1239873
1502024
1338185
76624
2599760
1542994
1190738
2165587
68437
1182550
2796375
68439
2886493
1157989
2255719
4287337
3607402
3607403
4516719
1436529
1551219
68469
125815
52092
1379201
3607427
3607429
3607433
936843
2812813
1125262
1125263
2878353
68498
68499
1567636
2493330
3607445
3550103
19352
3607451
2075548
11166
2149279
2075551
2149281
3263396
84912
3345329
1878963
3607481
3607483
3607486
1461183
52161
1969091
43973
68555
2165709
3607511
1051611
3230683
1493983
19425
3279842
1772515
1395685
4680678
2370535
1297384
4320232
4254703
4254704
1731569
4254705
101362
3714036
1035254
68600
35838
3984383
1403904
2591746
2526211
52229
4303878
52230
1641477
3078
2280454
2280456
2403337
1109006
158735
2124816
1051665
1551376
3255316
2018324
1272857
551963
1543201
3976226
1510435
2460705
3910692
1371174
93223
3910693
3910694
44074
1281066
11308
2853935
142387
1485878
142391
2403388
2403389
4140095
240705
52293
224329
2296907
68685
117842
3198034
3198037
1338455
3730523
68701
560227
1535078
2354280
4254825
117869
3186
11382
2362487
1559674
1920122
1485948
4115581
1674363
3419267
3714190
3722385
1920147
19607
2321559
52379
1526939
1952924
2092193
36004
52388
1272997
1617062
3501226
3992750
11441
3583157
1805497
2231485
1404094
68799
1338564
3984580
1969350
3689671
126152
19659
11468
1297619
1666262
167129
1330393
2288863
1666272
52454
2362600
2247914
1412332
2305269
1428727
2657538
36105
1379599
2026770
3350
3525912
3525914
1592604
1543454
19746
52515
3648808
3943725
3375
142641
2329906
937270
1125691
1666364
68929
1273153
1379650
3393
52548
2035014
1772867
1559878
150857
1609035
1207628
1609037
2903377
1322323
2305371
1494366
1224036
3173732
52581
109928
60790
929145
2616704
1133955
68999
4558217
1527179
2370957
2149777
2174355
2174356
4148635
1338787
2395558
2395560
11691
2395566
1797559
1592762
1592763
1592764
1592765
1592768
1592774
2305479
1551816
2305480
2305483
19916
2051532
2305484
3535
1740235
69077
69086
1396191
1551840
3722723
1084899
36333
19951
1035761
3673587
2969082
28156
2125312
1945089
2838020
1936918
2870809
2379289
2354722
2870820
937510
1838630
36394
52779
36395
2690604
1691182
2321970
1904181
4525629
2248261
2305606
44632
69215
2322017
544355
3608165
2125418
3559031
28285
1404546
1437315
3116680
20104
3116682
3739274
2158216
3739278
1191567
1404561
3600017
1748627
3567268
1347236
3624615
2068135
4255401
3763892
2330295
20153
69307
28354
3092164
3043012
3698375
2076364
1986252
1560271
1846993
2019030
52953
69343
929505
1027810
52963
1494758
1445606
3133172
52982
2535160
36608
20225
3206912
4665090
4665091
4665093
1298181
3444487
4665099
4665100
4665103
192272
3313426
4665107
53012
4665109
53017
69404
4665117
134942
4665120
1437483
44844
1150765
4665133
4665135
4665139
4665141
2486072
1716026
2125626
929598
3034943
36677
1240901
1519432
4525899
986956
1339213
1535820
1681106
2494296
937818
937823
3460962
1167204
3370855
1380201
28523
110453
1363836
1118081
3329923
2314118
3641223
2092940
2682766
2682767
1273744
1560464
2092946
69522
3166100
2682768
2715542
2682769
2682770
12185
2682771
2682773
2682774
1691548
1363868
1183647
3723166
1208226
1691554
3428262
937895
2330535
3108777
3952553
3428264
135084
2330540
2355117
2756527
4019
4730804
176055
1593272
1732537
1200057
2191292
1322942
1716162
4706243
937927
2191305
2936781
2936782
2936784
1322962
4055
2387930
1388507
69600
69601
2879459
3493862
4263911
20459
2371564
20460
1535987
2199543
2756602
1445886
2199551
45056
3764224
3764225
1773571
1773572
2052104
1462281
1773578
2494483
77849
3747868
2887709
2494495
1298467
1191975
553000
3313703
4140
3248172
1118253
1716274
45106
1634356
1708087
2617399
929856
135241
1364042
1560649
4477004
3035215
1781839
2314334
1970272
553058
2887783
1208426
1388652
3035250
2273399
1544312
577655
77949
2797693
12417
2896001
4345990
1544338
1953939
1855638
2396316
1314974
1314975
2896032
2896031
929954
2396322
2896035
1855653
1634469
2273447
20647
2896033
1020074
1814699
37038
1487033
159934
1495234
1355970
2961603
1855685
37063
1855688
1495241
3420361
1855691
1855692
1495245
1323214
929998
1855694
1855697
1855695
1855696
20692
1323220
1855701
2642134
135382
2158812
1347804
3993823
1896674
1372389
4264169
1495275
1364205
2158831
3887354
28924
3461376
3461377
1814784
1814785
4360
1700105
2674957
28947
1478932
225558
1741078
217371
1102108
1274141
2953502
1970459
3993891
2748712
3485992
2371881
1470768
1265975
2380089
1397052
3993919
1323330
1323331
3993922
3502402
3559750
1683784
61769
553300
12633
69978
3256667
3535195
3535196
3535201
930146
225635
20836
1356136
3690856
2494826
3027314
3535219
1257848
3780990
1282431
2568581
1798534
4264330
61843
2011540
4500
1880470
2544023
2388371
1307029
3461530
4264344
2036120
20897
4264356
1929637
70054
111015
4264357
4264360
4524
1642926
2486703
553391
553390
1814964
3977652
4288950
20923
938428
3551682
1995206
2027975
2724296
119238
2281930
1364427
1192394
53712
2552273
1446359
45528
3863008
1937891
1782246
2241000
3674606
3674608
3944946
3944947
545269
53750
1323512
3674618
1380859
201210
135677
3674621
1397258
21011
1937939
2257431
1937944
78361
37407
1610272
2372129
4313635
53800
37420
12845
3437104
1397297
1741366
1847874
3977795
3363398
3740231
53839
1569361
4510300
2126432
2093665
45666
2052711
78441
1520235
1520236
111213
4719
225903
2282097
1069688
1323640
1757819
2077310
1266304
2839169
2224770
1684104
12939
1102479
1405583
29330
1733273
1307291
4067997
1807005
1831581
3338912
111270
1323688
1143464
127658
4002473
3175084
3224237
2732718
2192051
2192052
1323700
1323701
2929333
1307315
1807032
2159290
2192060
1348285
4207292
2200255
2429632
1331905
2159298
4453057
4494027
1323724
2093773
2364109
3150547
2364116
2568917
37592
1323737
2822872
1503961
3060442
3814105
3814109
1176287
2274016
1938145
3109603
1323748
2503397
4338408
4100841
4100843
1823468
4338413
70381
1323757
4625134
1323764
1323765
1323766
2069237
1094388
3109622
1815287
1192700
930558
1708799
1118984
4043529
4043532
4043533
29453
1897238
1897239
3986199
3986200
3986198
3986201
13083
1684252
545569
2020130
3879715
70443
29486
1381171
3199795
3199798
95035
4379454
45889
1364801
1209162
963406
1340240
4949
45913
1774429
1979236
2519911
1618805
1889145
3445625
1889161
3027849
3027851
2126733
2880399
62358
1168279
1168278
5017
3634075
2053022
4633504
3535781
45990
3535784
13225
930734
1282991
2831284
2388916
1381305
2397120
2667468
1913813
570325
1897429
1651672
2061272
1971162
21467
2962396
2929630
2659300
3159013
4076518
3978217
4076524
3765228
3765230
13301
2683895
267258
3863561
21514
70667
29707
1340425
1201164
1053716
1414166
1332252
1389597
1389598
1709092
3781670
3781671
37930
1774635
1872944
1586226
1324084
1840181
4179050
1324087
2167869
1545280
1242177
5193
1070156
3101773
3077199
3077200
1422418
3699794
1537110
2159705
62558
46176
185446
29798
4519018
4519019
2397292
1258605
1528942
2397295
2397297
5240
2372731
2372734
2372736
70789
3658887
3658888
3658889
4150409
930954
3257489
2790549
3421335
3339418
3716251
1709212
3765403
3339424
1316002
1324195
1438884
111778
1242280
1356969
1316011
1774764
930989
1815726
1340592
2896034
2225330
3708080
62644
1529014
1881273
46266
4617404
1627324
13502
2421951
1520833
4379850
1037514
1324237
120014
1324239
193745
3159251
1184983
1570008
1889497
1357029
1545447
3478760
1545448
3781863
1471726
5359
62705
46324
2176248
1422585
1275130
1545469
1512708
1856772
1856775
554251
103693
554253
1357069
4134157
46353
1963279
2856208
3380500
144660
2069791
2987296
4125983
144673
4134179
1553701
3274032
38195
1045816
1209658
3863871
931140
3224901
1602885
54599
2790726
1193291
2012492
1676620
1693003
30027
1242450
4371795
1963346
1545555
1209684
1799512
931162
144732
3061085
3372383
2430305
2430306
1815910
1627498
2512236
2823534
1553781
4281719
1537405
1095038
2692479
1324427
1160590
1176975
1176979
1832347
1676707
38309
2758059
1594800
5553
1512880
1136050
234938
62908
1316284
1742270
38335
570818
71108
120261
21962
2864586
3651029
1807830
38364
1979869
38365
1537501
3102177
2225636
1512940
3503600
1521139
1324532
4150772
1373697
2954755
1431044
3143172
1832454
120328
1324553
1324554
1324555
2528778
1807885
1897998
1324561
1619480
3962398
22047
1185312
5666
2995747
2692647
554535
3757609
2749995
2201132
2749997
1504813
2749999
3135021
1504817
1324594
2750002
1365557
54838
3716663
2102840
3356213
2061882
30267
46652
4617788
87615
1676868
2864710
63049
2201168
4240977
2709080
1168985
95834
1971804
1971806
54879
1627744
71268
1971812
1095275
1521262
1521263
964209
1496695
4691576
1676921
2676348
38533
1054355
1103509
3167893
2397847
3762346
2397850
2274976
3167906
2397859
4617893
2520743
2397865
2332333
2635444
1316533
587449
1177276
2832063
2373314
3888837
1767110
1545933
4593358
3684051
2496211
2496212
1398486
2496213
1341141
22234
22235
1824476
1152735
3536609
38638
38639
4544239
1210097
1521394
3340017
1545977
1349380
3553031
22280
1619731
5907
1922836
1513239
1193756
1251101
1554206
1357599
1816351
3528476
4060962
1505059
4544298
1586987
3553068
3168042
1972015
1144624
1210161
71473
1365810
1824567
22328
1423160
1333053
1505086
1546047
4527939
2946886
2037577
4061005
1750878
1324896
1562465
1324901
3250021
5991
1382250
1324907
1324908
1324909
554860
4011897
3553145
63357
2185087
1693568
55169
4609922
3225475
55177
3528588
1759124
6041
227227
2201512
2201513
1595305
96172
1275830
2684857
6077
1590355
63427
1464260
1464261
1447875
3151810
4036562
137173
1590359
1595349
30681
1677276
1431517
1590361
30693
1841126
3987433
112618
1873898
1562604
1590363
3446767
3069939
1366007
1882109
1590367
55296
4036611
6157
1292305
2275349
3987479
1128473
96285
96286
1087518
1087519
1194020
1325093
497701
4118568
4118569
4118570
4118571
2332716
1742895
1590377
79922
1079352
6201
2259001
2857027
1677382
4528208
1112146
555098
1988700
3987550
2807903
47203
1538148
1366120
4528235
39023
227440
1136753
4528246
22649
22650
22651
1685626
2791550
2971779
1374340
1472645
1529990
489607
1677444
1677445
1931402
3176580
145548
1366157
3176582
1529999
55440
30872
3119268
1783973
1325223
3299500
2357427
1382580
2357429
1849527
1603769
4528317
1546441
30922
1611979
1792204
3119308
63693
4397265
4372689
1972437
2357462
1546457
3127521
1530082
1530083
104675
1702115
1497319
1407207
6377
1530088
1956087
3127548
3127549
3176702
3127550
1120513
1620231
104715
2038028
4430092
3488015
3995920
3315988
2537750
1194263
3873048
3930392
3766555
3873055
1718562
2398501
3930406
1415464
112938
1571118
2464049
1317177
2324795
2324798
22847
39232
4208966
1423689
2398538
2398539
31052
2324817
3692884
1415509
80214
1743195
47452
1513825
1538402
1202530
1636709
2095461
1472871
1341802
2333038
2333039
4184432
2488689
3791222
14712
1546622
1268096
1161602
588167
2120072
1448329
2218388
1423770
1169818
2455965
2029985
2595234
989610
4364714
63923
129460
3865023
3865040
3865041
3160529
22997
1743320
63964
2464220
1186278
63979
4594165
1112567
3717623
1563128
211454
4168192
1382922
1833483
1735178
1735180
3496460
2947594
6676
563736
1112605
2472479
1317414
4078118
1800746
1407534
1456688
1456691
2398780
4635197
1874495
1284676
1677898
72268
1317454
1555024
14930
4635218
2480727
1997404
1645150
2759264
55906
932452
4258406
2759274
3447406
4266624
2292355
2022019
2292357
2292358
1219207
2292359
1448583
989833
2005639
2005644
1170059
3611276
3103379
64149
3742357
1211034
64156
1088159
3209900
55987
1374902
3881655
72377
1882810
39613
1858240
1374916
1604293
1604294
1047239
965326
2480856
3209946
2685664
1596129
6882
1301231
1440496
1530613
1784568
2898688
23300
6918
1555208
2603786
1547025
2153234
39698
2161425
47896
64281
15130
2161432
6940
121626
1874719
2480931
1448748
2726703
1637169
2415412
47927
1596223
1112896
1579841
1579842
1579843
1186629
1063749
2538310
15178
4619084
3791692
1948494
1194832
1301331
1465174
3636055
1727323
1825628
2784096
2087778
1350498
3177330
1375091
15221
3119994
4545404
1973117
1006467
1407884
1727373
564111
3292047
3292049
3292050
3382159
3169168
3169167
2472854
2407319
2472856
23451
2472859
654239
588711
72615
48053
31670
3210167
31671
1416121
1686456
3210171
1547196
1915832
23486
1989571
2366421
4570071
23515
3333083
4332512
932836
2792421
39913
1678317
1858544
15347
2661365
1072117
4463607
1293304
1891325
556029
15360
1498115
3128325
105479
7182
56342
1391647
56352
3226657
97314
7207
4529198
2759729
2522163
2022453
39993
2047033
7229
48192
1489984
1514563
1637448
1399889
2825312
1399905
2448481
1760357
3554406
1842279
130151
48234
48235
3144813
1539183
1571952
1604721
15478
3185786
4529277
932989
4332671
89220
1842308
2071686
3652744
1604746
2727051
1301647
72847
3513488
1735827
72854
1014937
3767455
1506468
1391783
1391784
1612968
2563242
1244334
113844
2170036
3243193
1547450
1514683
23739
1785024
4013249
105669
15561
2030794
4406474
1178828
1244365
3497164
4013260
138451
2022611
40150
4529372
1531102
2530527
1801439
1801438
2874597
1088742
3046630
1203434
1203435
2145518
933102
3022065
3022069
3022070
3022071
2546936
2383098
23806
7422
2751746
2161929
2489610
7435
2071820
3374355
1400088
2063645
1563938
1596710
1596712
1785135
81201
81207
2833719
2833720
1711424
1318215
1776977
4218197
1523029
1604953
1604954
73050
73052
3251553
4423012
3939695
1031536
1891698
7539
48501
1580405
1604983
236920
3251575
1179001
3497340
3243390
3079550
73091
2596230
3669383
1604999
2563465
1547667
2719132
3915164
1547678
3915165
7587
73125
3653039
3751348
73144
15813
3497413
1580488
1654220
40399
2686415
1850833
3440083
89564
1580510
3423712
1531361
73191
1031656
7657
1646058
1883630
1572334
3243504
1883632
2686449
3423732
40438
1170935
1318392
3169786
56827
974330
1777147
1818111
2268674
3440134
1941001
1408528
40468
7714
1736231
1392170
3423787
4480557
4480558
1318446
1416754
2072117
56889
24125
56899
48709
1113672
4308554
3161676
1203790
81487
1449550
2661967
1818193
1777235
3176579
1375826
56920
7769
3071578
3071579
1564252
81503
56928
3432036
1531494
1375858
4300411
3120763
24192
48771
73350
3243656
3636877
3341967
1531539
1466004
2473625
2047651
3096229
1326764
1285806
3178159
2162353
2727602
1482420
3899063
2621112
1498811
2211516
1498812
1564351
1408705
1408706
1326787
32450
2645698
1498823
48843
2580172
7885
3243735
1425113
1400537
1326811
1556191
1556194
1556196
1212134
2637546
1990379
2105068
89839
1990389
24315
1949441
73478
1556231
2891527
2268935
2563852
16140
48910
3399442
3489567
3489568
98084
2309925
2105133
2137904
1400628
3145525
48955
1613627
1449792
1023809
1515330
16195
1679172
2916171
3071821
1130319
556882
212821
1212245
2498393
16229
1728359
3293032
1687401
3653482
1105771
1761131
2400109
1564527
49011
1793907
1433463
40825
2137983
73599
1728391
1875847
2318218
958346
2629515
1580941
1744782
1294226
1105812
3866527
1687455
2564017
1474487
1515451
1793980
1515456
2334661
3170247
1515464
4341705
1122253
32717
73683
3112915
2727895
3899351
1908697
57304
1433564
1196003
3350501
1998826
8172
16368
2768883
